gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
TIMM17A	0.3277742140337859	0.3191038922766173	0.341	0.25	1	C8_CD4_Type I-IFN_IFITM1
SPSB3	0.328291500313433	0.28991392981621156	0.1	0.042	1	C8_CD4_Type I-IFN_IFITM1
FAM216A	0.3288831998871537	0.2721726244227526	0.101	0.042	1	C8_CD4_Type I-IFN_IFITM1
CCNK	0.32974305075924626	0.2947570182893915	0.154	0.083	1	C8_CD4_Type I-IFN_IFITM1
SLC7A5	0.32998723342142006	0.45852498879480486	0.727	0.708	1	C8_CD4_Type I-IFN_IFITM1
UBLCP1	0.330107853956051	0.25274758791953117	0.161	0.083	1	C8_CD4_Type I-IFN_IFITM1
RABGAP1L	0.33056683951769894	0.2742690975386189	0.101	0.042	1	C8_CD4_Type I-IFN_IFITM1
LAMTOR3	0.330628739913693	0.34164222167265296	0.146	0.083	1	C8_CD4_Type I-IFN_IFITM1
PPP1R16B	0.33070909267042015	0.4127915161380147	0.196	0.125	1	C8_CD4_Type I-IFN_IFITM1
YBX3	0.3318804613269934	-0.2593974990502085	0.106	0.167	1	C8_CD4_Type I-IFN_IFITM1
EGR1	0.33215587588219603	0.2953111869566811	0.105	0.042	1	C8_CD4_Type I-IFN_IFITM1
RAB5A	0.3333817063019454	0.3012879627532843	0.1	0.042	1	C8_CD4_Type I-IFN_IFITM1
PGAM5	0.3341662818377173	0.25777202798621734	0.104	0.042	1	C8_CD4_Type I-IFN_IFITM1
PDIA6	0.3353249228903567	0.3125682913822465	0.489	0.375	1	C8_CD4_Type I-IFN_IFITM1
BAG1	0.33538496931211786	0.3685275152344759	0.372	0.292	1	C8_CD4_Type I-IFN_IFITM1
CD58	0.3354497585827279	0.3002467033657723	0.209	0.125	1	C8_CD4_Type I-IFN_IFITM1
ICAM1	0.3365034502494992	0.3471302879089233	0.101	0.042	1	C8_CD4_Type I-IFN_IFITM1
SESN3	0.3373891991299122	0.37711875899089153	0.158	0.083	1	C8_CD4_Type I-IFN_IFITM1
CD274	0.33821214441308783	0.31114716655149743	0.101	0.042	1	C8_CD4_Type I-IFN_IFITM1
CBX5	0.33821215437178387	0.3190238972400859	0.101	0.042	1	C8_CD4_Type I-IFN_IFITM1
ELOVL5	0.33825945624613907	0.28243650534409326	0.252	0.167	1	C8_CD4_Type I-IFN_IFITM1
TSPYL2	0.33862963902086834	0.42833186811888313	0.191	0.125	1	C8_CD4_Type I-IFN_IFITM1
TESPA1	0.338769733648468	0.3563657307485032	0.342	0.25	1	C8_CD4_Type I-IFN_IFITM1
BDP1	0.3387722057638559	0.3346735040020016	0.296	0.208	1	C8_CD4_Type I-IFN_IFITM1
RIOK1	0.33883828026797363	0.4266057209297667	0.349	0.292	1	C8_CD4_Type I-IFN_IFITM1
MAP3K8	0.3390178099439719	0.432193707410082	0.144	0.083	1	C8_CD4_Type I-IFN_IFITM1
PSMB3	0.34000747776159856	0.33600430016938887	0.763	0.75	1	C8_CD4_Type I-IFN_IFITM1
ATP5F1C	0.3422678997649682	0.2641987577928602	0.487	0.417	1	C8_CD4_Type I-IFN_IFITM1
TM9SF3	0.3427171987247707	0.2979791557155558	0.203	0.125	1	C8_CD4_Type I-IFN_IFITM1
MTHFD2	0.34288466173061194	0.2817371245795335	0.678	0.625	1	C8_CD4_Type I-IFN_IFITM1
SEC61A1	0.3429525894192604	0.4279296630688638	0.276	0.208	1	C8_CD4_Type I-IFN_IFITM1
RALY	0.34356172553971	0.3435594547486708	0.344	0.25	1	C8_CD4_Type I-IFN_IFITM1
ATP2A2	0.3436900787193967	0.4247015309615595	0.187	0.125	1	C8_CD4_Type I-IFN_IFITM1
MAF	0.3449810048013932	0.5239692438934155	0.148	0.083	1	C8_CD4_Type I-IFN_IFITM1
MRPS25	0.34553921935604187	0.27979455571298273	0.256	0.167	1	C8_CD4_Type I-IFN_IFITM1
AC013264.1	0.3463922117737619	0.44552323277851436	0.144	0.083	1	C8_CD4_Type I-IFN_IFITM1
NABP1	0.3477331696476876	0.45172434699456193	0.141	0.083	1	C8_CD4_Type I-IFN_IFITM1
HSPH1	0.34780947141749724	0.3871250825681356	0.486	0.417	1	C8_CD4_Type I-IFN_IFITM1
TFAP4	0.3493944730032397	0.31482333672827245	0.148	0.083	1	C8_CD4_Type I-IFN_IFITM1
ZPR1	0.3501847299531679	0.29756087991853564	0.258	0.167	1	C8_CD4_Type I-IFN_IFITM1
NOB1	0.35072967440945657	0.34018214249045853	0.337	0.25	1	C8_CD4_Type I-IFN_IFITM1
UHMK1	0.35096453519662424	0.3651484163850273	0.194	0.125	1	C8_CD4_Type I-IFN_IFITM1
PABPN1	0.35140725939344436	0.3406996484097332	0.244	0.167	1	C8_CD4_Type I-IFN_IFITM1
DEF6	0.35193430404763026	-0.26938522642147605	0.078	0.125	1	C8_CD4_Type I-IFN_IFITM1
ZMPSTE24	0.3521951920409859	0.43813564155727874	0.184	0.125	1	C8_CD4_Type I-IFN_IFITM1
RABGGTB	0.3522023206067698	0.38283817157299915	0.32	0.25	1	C8_CD4_Type I-IFN_IFITM1
CLIC1	0.35232609285690053	0.2799894995584926	0.594	0.542	1	C8_CD4_Type I-IFN_IFITM1
TFB2M	0.3528929751673433	0.28313588767767567	0.201	0.125	1	C8_CD4_Type I-IFN_IFITM1
RANGAP1	0.3542755799187396	0.2941107825706404	0.197	0.125	1	C8_CD4_Type I-IFN_IFITM1
CD6	0.3547527296104721	0.26833657797418553	0.43	0.333	1	C8_CD4_Type I-IFN_IFITM1
NBEAL1	0.3548497320096227	-0.4653964809742254	0.077	0.125	1	C8_CD4_Type I-IFN_IFITM1
GYPC	0.3551534256534833	0.4417290821172326	0.409	0.375	1	C8_CD4_Type I-IFN_IFITM1
PNN	0.35530631407109164	0.43408703693277806	0.315	0.25	1	C8_CD4_Type I-IFN_IFITM1
PRCC	0.35585894127818746	0.29658566566250855	0.147	0.083	1	C8_CD4_Type I-IFN_IFITM1
CHD1	0.3559998011805126	0.43043981678147214	0.272	0.208	1	C8_CD4_Type I-IFN_IFITM1
WDR75	0.3569279072939834	0.3096643172694333	0.197	0.125	1	C8_CD4_Type I-IFN_IFITM1
TAB2	0.357582138661791	-0.2579155780228721	0.216	0.292	1	C8_CD4_Type I-IFN_IFITM1
EIF6	0.3590875624553578	0.4103942588258609	0.51	0.5	1	C8_CD4_Type I-IFN_IFITM1
SACS	0.3595737201885281	0.43967856777942615	0.325	0.25	1	C8_CD4_Type I-IFN_IFITM1
ERO1A	0.3607799303731399	0.32364375931119754	0.149	0.083	1	C8_CD4_Type I-IFN_IFITM1
ATP1A1	0.3610157009750357	0.2596447969429294	0.484	0.333	1	C8_CD4_Type I-IFN_IFITM1
FXYD5	0.3618976067231526	0.4076014829438863	0.722	0.75	1	C8_CD4_Type I-IFN_IFITM1
ANAPC11	0.36193500520320737	0.3233050197873798	0.343	0.25	1	C8_CD4_Type I-IFN_IFITM1
F5	0.36202134799837615	0.5454315085973305	0.271	0.208	1	C8_CD4_Type I-IFN_IFITM1
POM121C	0.36222129608775194	0.3734445037706733	0.141	0.083	1	C8_CD4_Type I-IFN_IFITM1
KCNK5	0.3629941683585449	0.4014595882799997	0.141	0.083	1	C8_CD4_Type I-IFN_IFITM1
THOC7	0.36501614604123706	-0.2748116879032244	0.294	0.375	1	C8_CD4_Type I-IFN_IFITM1
TMEM183A	0.3651199052530114	0.28220032015572005	0.204	0.125	1	C8_CD4_Type I-IFN_IFITM1
NT5C3A	0.365122244787295	-0.25965872468377504	0.144	0.208	1	C8_CD4_Type I-IFN_IFITM1
RRN3	0.3664542935991407	0.2983782547423248	0.147	0.083	1	C8_CD4_Type I-IFN_IFITM1
STT3B	0.3668179485249349	0.29040994888330196	0.201	0.125	1	C8_CD4_Type I-IFN_IFITM1
MRPL18	0.36747634368687343	-0.28060180603790474	0.182	0.25	1	C8_CD4_Type I-IFN_IFITM1
NETO2	0.3684982647802226	0.2987415274819863	0.151	0.083	1	C8_CD4_Type I-IFN_IFITM1
CLTA	0.36903622099667505	0.37033645247547353	0.322	0.25	1	C8_CD4_Type I-IFN_IFITM1
RAC1	0.36933020766478886	0.4097480251908424	0.313	0.25	1	C8_CD4_Type I-IFN_IFITM1
ATXN1	0.3696910373973735	0.3404420777651791	0.249	0.167	1	C8_CD4_Type I-IFN_IFITM1
PMVK	0.3698960394094346	0.30202536287412685	0.144	0.083	1	C8_CD4_Type I-IFN_IFITM1
POP7	0.373186704168744	0.3994550239808317	0.224	0.167	1	C8_CD4_Type I-IFN_IFITM1
RNF213	0.3747487634322634	0.508234144782132	0.19	0.125	1	C8_CD4_Type I-IFN_IFITM1
SFXN4	0.3756630725129069	-0.2559508812859559	0.115	0.167	1	C8_CD4_Type I-IFN_IFITM1
OTUD4	0.37603010473081233	0.31118597428090744	0.347	0.25	1	C8_CD4_Type I-IFN_IFITM1
TWF2	0.3763677237156829	0.27858174434087496	0.196	0.125	1	C8_CD4_Type I-IFN_IFITM1
SP140	0.37768453015318115	0.35575562005963746	0.144	0.083	1	C8_CD4_Type I-IFN_IFITM1
SUMO1	0.37977205771113226	0.27435218622403035	0.386	0.292	1	C8_CD4_Type I-IFN_IFITM1
FADD	0.38055513986131156	-0.37813735101152396	0.08	0.125	1	C8_CD4_Type I-IFN_IFITM1
PMPCA	0.3813857152338853	0.29459727728750085	0.242	0.167	1	C8_CD4_Type I-IFN_IFITM1
SEPT2	0.38224634999475354	0.3636977474041436	0.323	0.25	1	C8_CD4_Type I-IFN_IFITM1
TP53RK	0.3825810876634553	-0.2837472869332177	0.08	0.125	1	C8_CD4_Type I-IFN_IFITM1
PRPF8	0.3828259676278929	0.35847485614666486	0.323	0.25	1	C8_CD4_Type I-IFN_IFITM1
USP15	0.38327172455372494	0.3944331313119511	0.314	0.25	1	C8_CD4_Type I-IFN_IFITM1
HNRNPR	0.3846011108913483	0.2691702175318813	0.518	0.458	1	C8_CD4_Type I-IFN_IFITM1
PNP	0.38797819295315567	0.27582549178361104	0.285	0.208	1	C8_CD4_Type I-IFN_IFITM1
POLR2G	0.38953479939084656	0.298842494609182	0.19	0.125	1	C8_CD4_Type I-IFN_IFITM1
ERGIC3	0.3907225664970949	0.271809691464197	0.194	0.125	1	C8_CD4_Type I-IFN_IFITM1
RAB18	0.391133422946752	0.3199930890397976	0.138	0.083	1	C8_CD4_Type I-IFN_IFITM1
ZNF721	0.39166589007851704	0.2877855668422457	0.142	0.083	1	C8_CD4_Type I-IFN_IFITM1
NIN	0.39166590454946826	0.4201129405082654	0.142	0.083	1	C8_CD4_Type I-IFN_IFITM1
TMEM70	0.39191661559671487	0.32538285736955663	0.339	0.25	1	C8_CD4_Type I-IFN_IFITM1
DARS	0.3920515595587416	0.3750201562484755	0.286	0.208	1	C8_CD4_Type I-IFN_IFITM1
JPT1	0.39304880539861503	0.4910349113558148	0.433	0.375	1	C8_CD4_Type I-IFN_IFITM1
RAPGEF6	0.39322529179001914	0.37857844905676546	0.181	0.125	1	C8_CD4_Type I-IFN_IFITM1
ERGIC2	0.39413120303966526	0.2971725100859871	0.192	0.125	1	C8_CD4_Type I-IFN_IFITM1
CLDND1	0.39440584335075346	0.33192304795913513	0.138	0.083	1	C8_CD4_Type I-IFN_IFITM1
CSTF2	0.39448443233576386	0.28200940765491644	0.146	0.083	1	C8_CD4_Type I-IFN_IFITM1
VDAC2	0.39517836872026185	0.27730314042617943	0.516	0.5	1	C8_CD4_Type I-IFN_IFITM1
STAT6	0.3959528911272657	0.34630054610643524	0.277	0.208	1	C8_CD4_Type I-IFN_IFITM1
TSHZ2	0.39690437650304716	0.37624064546283553	0.322	0.25	1	C8_CD4_Type I-IFN_IFITM1
STOM	0.3971985588832369	0.3272011645202288	0.141	0.083	1	C8_CD4_Type I-IFN_IFITM1
MRPL28	0.39824810169715763	0.28317051993227005	0.278	0.208	1	C8_CD4_Type I-IFN_IFITM1
ARL6IP5	0.3986749598507135	0.3474763090171922	0.241	0.167	1	C8_CD4_Type I-IFN_IFITM1
RLF	0.4008366109650068	0.2959965802234282	0.144	0.083	1	C8_CD4_Type I-IFN_IFITM1
RELB	0.40122072602046954	-0.4391155928170063	0.514	0.542	1	C8_CD4_Type I-IFN_IFITM1
PDS5A	0.40242068594618674	0.3504288869966798	0.184	0.125	1	C8_CD4_Type I-IFN_IFITM1
ZNF644	0.40389102622334117	0.32280029482509026	0.142	0.083	1	C8_CD4_Type I-IFN_IFITM1
NCOR1	0.403941721952467	0.25638653092714264	0.19	0.125	1	C8_CD4_Type I-IFN_IFITM1
DOT1L	0.4057785313827323	0.3397179950574418	0.227	0.167	1	C8_CD4_Type I-IFN_IFITM1
TMED9	0.40663425139535	0.25175081143454126	0.459	0.375	1	C8_CD4_Type I-IFN_IFITM1
DUSP5	0.4086841547838754	-0.3845610332427888	0.218	0.292	1	C8_CD4_Type I-IFN_IFITM1
PHF11	0.4100019856026423	0.4047972236080136	0.268	0.208	1	C8_CD4_Type I-IFN_IFITM1
SLC35E4	0.41003936693215326	0.3807665957827804	0.137	0.083	1	C8_CD4_Type I-IFN_IFITM1
FUBP1	0.4124753049612883	-0.2688983991206939	0.356	0.458	1	C8_CD4_Type I-IFN_IFITM1
ESF1	0.41278146089932055	-0.28578846076755626	0.462	0.542	1	C8_CD4_Type I-IFN_IFITM1
PDCD10	0.41370372082655726	0.34999887769882043	0.185	0.125	1	C8_CD4_Type I-IFN_IFITM1
NDUFS3	0.4139518924601128	0.2684641947869636	0.233	0.167	1	C8_CD4_Type I-IFN_IFITM1
RPL7L1	0.4146444754458699	0.3445640292018257	0.356	0.292	1	C8_CD4_Type I-IFN_IFITM1
DDA1	0.4168279454316321	0.2807494823965466	0.186	0.125	1	C8_CD4_Type I-IFN_IFITM1
NFIC	0.41828867283229276	-0.46263471296094355	0.086	0.125	1	C8_CD4_Type I-IFN_IFITM1
ABI1	0.42011610945114053	0.28161880806179507	0.135	0.083	1	C8_CD4_Type I-IFN_IFITM1
CTSB	0.4214458194981958	0.35221370692705634	0.229	0.167	1	C8_CD4_Type I-IFN_IFITM1
RNASEH2C	0.42261918788976	-0.28088146080970877	0.235	0.292	1	C8_CD4_Type I-IFN_IFITM1
TPD52L2	0.4233224178202039	0.2785802135346208	0.133	0.083	1	C8_CD4_Type I-IFN_IFITM1
ZNF800	0.4245149510255796	0.27665342130303383	0.137	0.083	1	C8_CD4_Type I-IFN_IFITM1
OGT	0.42666648177833005	0.4111558174005365	0.32	0.25	1	C8_CD4_Type I-IFN_IFITM1
ZCCHC7	0.4268070314925109	0.2994860394172226	0.133	0.083	1	C8_CD4_Type I-IFN_IFITM1
MIER1	0.42867172098394635	0.37901729555839125	0.335	0.292	1	C8_CD4_Type I-IFN_IFITM1
NDUFB10	0.4302462932466552	-0.3252899307039794	0.241	0.292	1	C8_CD4_Type I-IFN_IFITM1
ACTR1B	0.43118621610398866	0.25855207432155136	0.133	0.083	1	C8_CD4_Type I-IFN_IFITM1
SRPRA	0.43313772317546123	0.3641712343936163	0.4	0.333	1	C8_CD4_Type I-IFN_IFITM1
TIMP1	0.4345069476937673	0.564722302773321	0.13	0.083	1	C8_CD4_Type I-IFN_IFITM1
ARCN1	0.4345650223856524	0.46361711526058136	0.218	0.167	1	C8_CD4_Type I-IFN_IFITM1
MVP	0.4347082402610514	0.2983086556840189	0.133	0.083	1	C8_CD4_Type I-IFN_IFITM1
PTPRE	0.43556392428386337	0.4128351881762079	0.219	0.167	1	C8_CD4_Type I-IFN_IFITM1
GRINA	0.43578335010268077	0.2712937877270137	0.137	0.083	1	C8_CD4_Type I-IFN_IFITM1
SREK1IP1	0.4400724769156873	0.34956872938491834	0.266	0.208	1	C8_CD4_Type I-IFN_IFITM1
TGIF1	0.442347323603615	0.4156363480260725	0.265	0.208	1	C8_CD4_Type I-IFN_IFITM1
SNX8	0.44263108902467774	0.3251014605718472	0.132	0.083	1	C8_CD4_Type I-IFN_IFITM1
VIM	0.44302845087113196	-0.3619118348529913	0.637	0.667	1	C8_CD4_Type I-IFN_IFITM1
ZNF121	0.44632629367798815	0.25012251250324535	0.135	0.083	1	C8_CD4_Type I-IFN_IFITM1
CERK	0.4471210882275493	0.3668269138037482	0.132	0.083	1	C8_CD4_Type I-IFN_IFITM1
BOLA3	0.4473653712498031	0.3092264134995148	0.216	0.167	1	C8_CD4_Type I-IFN_IFITM1
TMEM165	0.44934371885792546	0.3769976947250504	0.223	0.167	1	C8_CD4_Type I-IFN_IFITM1
MCMBP	0.4497840554863476	0.276066111998972	0.189	0.125	1	C8_CD4_Type I-IFN_IFITM1
RGCC	0.451465151000278	0.27349456110271	0.656	0.583	1	C8_CD4_Type I-IFN_IFITM1
SQSTM1	0.45204731688724836	0.530289837854455	0.301	0.25	1	C8_CD4_Type I-IFN_IFITM1
LCP1	0.4522462015522594	0.2599516243222588	0.538	0.5	1	C8_CD4_Type I-IFN_IFITM1
DPM3	0.4525656962873882	0.25092702552758667	0.133	0.083	1	C8_CD4_Type I-IFN_IFITM1
ALG13	0.4565043525290995	0.3454546834875492	0.168	0.125	1	C8_CD4_Type I-IFN_IFITM1
DUSP4	0.4581641662334291	0.4089100991607604	0.382	0.292	1	C8_CD4_Type I-IFN_IFITM1
TRAF4	0.45903309862376707	0.32980578166649954	0.272	0.208	1	C8_CD4_Type I-IFN_IFITM1
NSMAF	0.46166351425253604	0.3391863024653076	0.13	0.083	1	C8_CD4_Type I-IFN_IFITM1
SMIM37	0.46242961408547584	-0.25950728279416757	0.375	0.417	1	C8_CD4_Type I-IFN_IFITM1
DUS3L	0.4629132320436322	0.2976148913787008	0.216	0.167	1	C8_CD4_Type I-IFN_IFITM1
USP34	0.46362614368994554	0.2925199257852272	0.176	0.125	1	C8_CD4_Type I-IFN_IFITM1
C1orf131	0.4641895016856971	-0.2626990745240534	0.086	0.125	1	C8_CD4_Type I-IFN_IFITM1
CD247	0.4644095479688287	0.3782809608011427	0.216	0.167	1	C8_CD4_Type I-IFN_IFITM1
NELFA	0.46626483670502056	0.2675669208948701	0.127	0.083	1	C8_CD4_Type I-IFN_IFITM1
ADAR	0.4672910128668693	0.2987387542991986	0.37	0.333	1	C8_CD4_Type I-IFN_IFITM1
ENSA	0.46839558994432867	0.31136532102029413	0.375	0.333	1	C8_CD4_Type I-IFN_IFITM1
TRMT6	0.4685641178007404	0.2778622224953073	0.177	0.125	1	C8_CD4_Type I-IFN_IFITM1
PSMD13	0.46880605305610884	0.4194756587581048	0.544	0.583	1	C8_CD4_Type I-IFN_IFITM1
HLA-F	0.4692545280765654	0.321802385193686	0.381	0.333	1	C8_CD4_Type I-IFN_IFITM1
EWSR1	0.4727156327461237	0.3109155278021354	0.497	0.458	1	C8_CD4_Type I-IFN_IFITM1
ASCC3	0.47378507861223107	0.25140122152952565	0.128	0.083	1	C8_CD4_Type I-IFN_IFITM1
SNAPC1	0.47469694790735256	0.2569275136860045	0.129	0.083	1	C8_CD4_Type I-IFN_IFITM1
POM121	0.47596746859716627	0.2639360382301814	0.181	0.125	1	C8_CD4_Type I-IFN_IFITM1
FYN	0.47622495649891045	0.4751193177375952	0.599	0.625	1	C8_CD4_Type I-IFN_IFITM1
DLST	0.47637083651071777	-0.28643918187955214	0.09	0.125	1	C8_CD4_Type I-IFN_IFITM1
ENY2	0.4763913459767683	-0.327616847108656	0.496	0.583	1	C8_CD4_Type I-IFN_IFITM1
BTF3L4	0.47684726514862	0.33173911796841915	0.32	0.292	1	C8_CD4_Type I-IFN_IFITM1
MRPS35	0.47757062785616294	0.3328540222406088	0.38	0.333	1	C8_CD4_Type I-IFN_IFITM1
ANKRD37	0.47850730315025186	0.27045108177709465	0.128	0.083	1	C8_CD4_Type I-IFN_IFITM1
CD37	0.47854386676434507	0.2932393561256085	0.261	0.208	1	C8_CD4_Type I-IFN_IFITM1
CDC5L	0.4800613262616988	0.2560911965478631	0.18	0.125	1	C8_CD4_Type I-IFN_IFITM1
TOP2B	0.48185879159064293	-0.26004064457392506	0.09	0.125	1	C8_CD4_Type I-IFN_IFITM1
SEL1L	0.4831885165259841	0.26487545195781903	0.129	0.083	1	C8_CD4_Type I-IFN_IFITM1
VSIR	0.4848144665837968	0.3057127820459813	0.568	0.542	1	C8_CD4_Type I-IFN_IFITM1
RTRAF	0.4859439258788046	0.28912721364761684	0.503	0.458	1	C8_CD4_Type I-IFN_IFITM1
ACIN1	0.48804816611709456	0.27332459529790787	0.223	0.167	1	C8_CD4_Type I-IFN_IFITM1
DSTN	0.488165510681666	0.2987242842345705	0.125	0.083	1	C8_CD4_Type I-IFN_IFITM1
ACLY	0.48820611706143974	0.2694143210915394	0.224	0.167	1	C8_CD4_Type I-IFN_IFITM1
TRAF5	0.49002795424024737	0.30961342520613544	0.127	0.083	1	C8_CD4_Type I-IFN_IFITM1
VPS36	0.49131876935034674	-0.5036383377976165	0.197	0.25	1	C8_CD4_Type I-IFN_IFITM1
TSPAN5	0.4938895987564961	0.29839283099791997	0.127	0.083	1	C8_CD4_Type I-IFN_IFITM1
RBBP7	0.49394098919616725	0.31691016114120607	0.215	0.167	1	C8_CD4_Type I-IFN_IFITM1
FBXO21	0.4940522915061401	0.2930873156435289	0.124	0.083	1	C8_CD4_Type I-IFN_IFITM1
HMGCS1	0.49507465654928773	0.30622385617912307	0.3	0.25	1	C8_CD4_Type I-IFN_IFITM1
ATP5F1D	0.49518034755295953	0.26228599576111233	0.551	0.542	1	C8_CD4_Type I-IFN_IFITM1
UBALD2	0.4962720851181739	0.25940254089435333	0.178	0.125	1	C8_CD4_Type I-IFN_IFITM1
FAM96A	0.4981108507079599	0.289767383754335	0.122	0.083	1	C8_CD4_Type I-IFN_IFITM1
MFF	0.4990381643746061	0.3088886008229972	0.213	0.167	1	C8_CD4_Type I-IFN_IFITM1
SRP19	0.4999341050844289	0.3680010993809486	0.357	0.333	1	C8_CD4_Type I-IFN_IFITM1
DDX27	0.5040006996856832	0.37381638282753993	0.314	0.292	1	C8_CD4_Type I-IFN_IFITM1
CCDC25	0.5047274468346674	0.262460468768051	0.125	0.083	1	C8_CD4_Type I-IFN_IFITM1
C1orf52	0.5048710032696697	0.259206014338075	0.215	0.167	1	C8_CD4_Type I-IFN_IFITM1
USP12	0.5051995985383111	0.44581969402109956	0.284	0.25	1	C8_CD4_Type I-IFN_IFITM1
MT-ND5	0.5070626751088244	0.2994880431225475	0.549	0.542	1	C8_CD4_Type I-IFN_IFITM1
NOSIP	0.5090765984417835	0.4024949525489848	0.244	0.208	1	C8_CD4_Type I-IFN_IFITM1
NAT10	0.5103717639273111	0.3158181223180648	0.209	0.167	1	C8_CD4_Type I-IFN_IFITM1
UCHL3	0.5150207961894582	0.25410111983803496	0.334	0.292	1	C8_CD4_Type I-IFN_IFITM1
LBH	0.5164343070725661	0.5738867033810409	0.381	0.375	1	C8_CD4_Type I-IFN_IFITM1
TRIM28	0.5169158732275447	0.44045793363137653	0.392	0.375	1	C8_CD4_Type I-IFN_IFITM1
CDC42SE1	0.5195832446467838	0.2758179926858568	0.125	0.083	1	C8_CD4_Type I-IFN_IFITM1
SINHCAF	0.5205619099826244	0.3021366449691052	0.38	0.333	1	C8_CD4_Type I-IFN_IFITM1
SLAMF6	0.5206256033446462	0.45848954531080977	0.196	0.167	1	C8_CD4_Type I-IFN_IFITM1
TCERG1	0.5239898074187501	0.312737694994377	0.376	0.333	1	C8_CD4_Type I-IFN_IFITM1
XRN2	0.5251847566302335	0.3959960782040468	0.495	0.5	1	C8_CD4_Type I-IFN_IFITM1
ATP6V0D1	0.5254644996834124	-0.3756643120786786	0.091	0.125	1	C8_CD4_Type I-IFN_IFITM1
WBP4	0.5286167765738568	0.3241661447564259	0.119	0.083	1	C8_CD4_Type I-IFN_IFITM1
PSMD2	0.5286633438587771	0.29982116059155095	0.294	0.25	1	C8_CD4_Type I-IFN_IFITM1
FKBP1A	0.5295150991897246	0.27611625658108907	0.611	0.667	1	C8_CD4_Type I-IFN_IFITM1
IVNS1ABP	0.530105467651125	0.264913241696933	0.167	0.125	1	C8_CD4_Type I-IFN_IFITM1
NAA25	0.5304843653643734	0.3831822392503382	0.158	0.125	1	C8_CD4_Type I-IFN_IFITM1
USP3	0.5316282978188274	0.2844723232476357	0.125	0.083	1	C8_CD4_Type I-IFN_IFITM1
TMEM30A	0.5317092529687653	0.3358044114116873	0.119	0.083	1	C8_CD4_Type I-IFN_IFITM1
MRPS34	0.5328840287986372	0.3002783857106337	0.375	0.333	1	C8_CD4_Type I-IFN_IFITM1
SLC20A1	0.5342865117748129	0.3884321679672318	0.199	0.167	1	C8_CD4_Type I-IFN_IFITM1
SF3A1	0.5348578963212252	0.31170913713297965	0.211	0.167	1	C8_CD4_Type I-IFN_IFITM1
CHERP	0.5357976116396008	0.29501497651040903	0.162	0.125	1	C8_CD4_Type I-IFN_IFITM1
INSIG1	0.5393887697569925	0.6828618787696008	0.373	0.5	1	C8_CD4_Type I-IFN_IFITM1
CEBPZ	0.5396674921929338	0.3514120714886224	0.487	0.5	1	C8_CD4_Type I-IFN_IFITM1
GNPDA1	0.5400546955739591	-0.3250822886459741	0.322	0.375	1	C8_CD4_Type I-IFN_IFITM1
SSNA1	0.5409426261998962	0.3603088752031389	0.304	0.292	1	C8_CD4_Type I-IFN_IFITM1
PRPF19	0.5446335723371126	-0.2735860418243834	0.359	0.375	1	C8_CD4_Type I-IFN_IFITM1
SFXN1	0.545250135645837	0.30183098765917804	0.59	0.625	1	C8_CD4_Type I-IFN_IFITM1
EIF3H	0.545688644803487	0.2962106210544553	0.538	0.542	1	C8_CD4_Type I-IFN_IFITM1
RHOA	0.5472728104807458	0.254362440946335	0.727	0.75	1	C8_CD4_Type I-IFN_IFITM1
UTP14A	0.5486812992401482	0.2637652845982076	0.2	0.167	1	C8_CD4_Type I-IFN_IFITM1
SEPT6	0.5493500972718293	0.30753706723560426	0.296	0.25	1	C8_CD4_Type I-IFN_IFITM1
CALR	0.5516594938200658	0.2636447094276835	0.653	0.583	1	C8_CD4_Type I-IFN_IFITM1
TCP1	0.5523604939365411	0.36778066025700373	0.434	0.417	1	C8_CD4_Type I-IFN_IFITM1
ATP5IF1	0.5553904470455194	0.3812359764655795	0.237	0.208	1	C8_CD4_Type I-IFN_IFITM1
TNFRSF10B	0.5584397986755822	0.26921705564386456	0.116	0.083	1	C8_CD4_Type I-IFN_IFITM1
TGOLN2	0.5590112372837164	0.27521423400665274	0.167	0.125	1	C8_CD4_Type I-IFN_IFITM1
DOK2	0.5666927405921856	0.27245244659456147	0.259	0.208	1	C8_CD4_Type I-IFN_IFITM1
ARHGEF3	0.5690580270978778	0.3444330992111242	0.243	0.208	1	C8_CD4_Type I-IFN_IFITM1
PPIF	0.5696561759734149	0.3613180552025398	0.239	0.208	1	C8_CD4_Type I-IFN_IFITM1
TMEM230	0.571545545205694	-0.3122417105211944	0.134	0.167	1	C8_CD4_Type I-IFN_IFITM1
P4HB	0.5746705364061295	0.31011700542440335	0.404	0.375	1	C8_CD4_Type I-IFN_IFITM1
GIGYF2	0.5749335617038427	0.3133987280435795	0.115	0.083	1	C8_CD4_Type I-IFN_IFITM1
HACD3	0.5765268375115397	0.3194125250093755	0.195	0.167	1	C8_CD4_Type I-IFN_IFITM1
RRP9	0.5787108857542276	0.2774215571125256	0.427	0.417	1	C8_CD4_Type I-IFN_IFITM1
NACC1	0.5822513511508034	0.32325408974360204	0.113	0.083	1	C8_CD4_Type I-IFN_IFITM1
EGR2	0.5834391785582063	0.46456485270523906	0.359	0.375	1	C8_CD4_Type I-IFN_IFITM1
NME3	0.5902566317103723	0.25874483958397865	0.115	0.083	1	C8_CD4_Type I-IFN_IFITM1
RAB2A	0.5915850047687756	0.2729450854551218	0.2	0.167	1	C8_CD4_Type I-IFN_IFITM1
